timestamp,sensor_id,pipe_id,zone_id,pressure_current,pressure_previous_sensor,flow_rate,water_usage_diff,pressure_drop_rate,hour,minute,day_of_week,is_working_hours,is_break_time,break_type,expected_usage_multiplier,minutes_since_break_start,occupancy_level,pressure_current_vs_baseline,flow_rate_vs_baseline,is_leak,leak_severity,leak_type
2024-01-06 10:04:00,1,1,1,39.95,43.21,31.54,0.86,-0.08,10,4,6,1,1,short,2.73,4,0.77,-5.05,19.54,0,0,none
2024-01-06 10:04:00,2,1,1,40.00,44.13,33.13,0.93,-0.07,10,4,6,1,1,short,2.81,4,0.77,-5.00,21.13,0,0,none
2024-01-06 10:04:00,3,2,1,39.98,43.28,34.19,0.97,-0.05,10,4,6,1,1,short,2.92,4,0.88,-5.02,22.19,0,0,none
2024-01-06 10:04:00,4,2,1,40.38,44.30,32.33,0.89,-0.13,10,4,6,1,1,short,2.75,4,0.76,-4.62,20.33,0,0,none
2024-01-06 10:04:00,5,3,2,39.54,43.20,34.46,0.98,-0.14,10,4,6,1,1,short,2.96,4,0.77,-5.46,22.46,0,0,none
2024-01-06 10:05:00,1,1,1,40.02,43.04,31.73,0.87,-0.12,10,5,6,1,1,short,2.68,5,0.79,-4.98,19.73,0,0,none
2024-01-06 10:05:00,2,1,1,40.54,43.90,30.55,0.82,-0.02,10,5,6,1,1,short,2.65,5,0.79,-4.46,18.55,0,0,none
2024-01-06 10:05:00,3,2,1,40.46,44.77,32.58,0.90,-0.14,10,5,6,1,1,short,2.72,5,0.89,-4.54,20.58,0,0,none
2024-01-06 10:05:00,4,2,1,40.08,44.37,33.65,0.95,-0.16,10,5,6,1,1,short,2.85,5,0.79,-4.92,21.65,0,0,none
2024-01-06 10:05:00,5,3,2,39.56,43.18,34.54,0.98,-0.04,10,5,6,1,1,short,2.94,5,0.77,-5.44,22.54,0,0,none
2024-01-06 10:06:00,1,1,1,40.18,43.69,31.10,0.84,-0.05,10,6,6,1,1,short,2.68,6,0.84,-4.82,19.10,0,0,none
2024-01-06 10:06:00,2,1,1,40.19,43.43,31.32,0.85,-0.13,10,6,6,1,1,short,2.64,6,0.81,-4.81,19.32,0,0,none
2024-01-06 10:06:00,3,2,1,40.64,43.70,30.17,0.81,-0.03,10,6,6,1,1,short,2.61,6,0.78,-4.36,18.17,0,0,none
2024-01-06 10:06:00,4,2,1,39.65,42.94,34.85,0.99,-0.14,10,6,6,1,1,short,2.98,6,0.86,-5.35,22.85,0,0,none
2024-01-06 10:06:00,5,3,2,39.97,43.30,33.61,0.94,-0.16,10,6,6,1,1,short,2.85,6,0.81,-5.03,21.61,0,0,none
2024-01-06 10:07:00,1,1,1,39.89,43.25,32.09,0.88,-0.01,10,7,6,1,1,short,2.74,7,0.89,-5.11,20.09,0,0,none
2024-01-06 10:07:00,2,1,1,39.91,44.40,32.30,0.89,-0.06,10,7,6,1,1,short,2.78,7,0.82,-5.09,20.30,0,0,none
2024-01-06 10:07:00,3,2,1,40.70,44.30,32.10,0.88,-0.07,10,7,6,1,1,short,2.70,7,0.89,-4.30,20.10,0,0,none
2024-01-06 10:07:00,4,2,1,39.45,43.36,34.22,0.97,-0.13,10,7,6,1,1,short,2.92,7,0.81,-5.55,22.22,0,0,none
2024-01-06 10:07:00,5,3,2,39.56,43.60,32.85,0.91,-0.08,10,7,6,1,1,short,2.80,7,0.83,-5.44,20.85,0,0,none
2024-01-06 10:08:00,1,1,1,39.50,43.56,33.80,0.95,-0.08,10,8,6,1,1,short,2.90,8,0.83,-5.50,21.80,0,0,none
2024-01-06 10:08:00,2,1,1,39.68,43.45,33.42,0.94,-0.02,10,8,6,1,1,short,2.84,8,0.80,-5.32,21.42,0,0,none
2024-01-06 10:08:00,3,2,1,39.85,43.06,34.82,0.99,-0.14,10,8,6,1,1,short,2.97,8,0.83,-5.15,22.82,0,0,none
2024-01-06 10:08:00,4,2,1,40.46,44.71,32.52,0.90,-0.14,10,8,6,1,1,short,2.76,8,0.75,-4.54,20.52,0,0,none
2024-01-06 10:08:00,5,3,2,39.90,43.32,35.18,1.01,-0.16,10,8,6,1,1,short,2.96,8,0.76,-5.10,23.18,0,0,none
2024-01-06 10:09:00,1,1,1,40.50,44.96,31.46,0.86,-0.09,10,9,6,1,1,short,2.68,9,0.80,-4.50,19.46,0,0,none
2024-01-06 10:09:00,2,1,1,40.32,44.63,32.61,0.90,-0.13,10,9,6,1,1,short,2.82,9,0.79,-4.68,20.61,0,0,none
2024-01-06 10:09:00,3,2,1,39.47,43.84,34.66,0.99,-0.04,10,9,6,1,1,short,2.94,9,0.88,-5.53,22.66,0,0,none
2024-01-06 10:09:00,4,2,1,39.62,43.34,33.29,0.93,-0.11,10,9,6,1,1,short,2.83,9,0.80,-5.38,21.29,0,0,none
2024-01-06 10:09:00,5,3,2,39.70,44.02,33.35,0.93,-0.07,10,9,6,1,1,short,2.79,9,0.80,-5.30,21.35,0,0,none
2024-01-06 10:10:00,1,1,1,43.03,46.70,17.84,0.31,-0.18,10,10,6,1,0,none,1.49,0,0.31,-1.97,5.84,0,0,none
2024-01-06 10:10:00,2,1,1,43.36,46.37,15.25,0.21,-0.15,10,10,6,1,0,none,1.37,0,0.45,-1.64,3.25,0,0,none
2024-01-06 10:10:00,3,2,1,43.35,47.72,14.94,0.20,-0.08,10,10,6,1,0,none,1.28,0,0.43,-1.65,2.94,0,0,none
2024-01-06 10:10:00,4,2,1,43.78,48.09,14.52,0.18,-0.10,10,10,6,1,0,none,1.26,0,0.33,-1.22,2.52,0,0,none
2024-01-06 10:10:00,5,3,2,43.69,48.06,14.47,0.18,-0.04,10,10,6,1,0,none,1.31,0,0.31,-1.31,2.47,0,0,none
2024-01-06 10:11:00,1,1,1,43.42,47.10,15.91,0.24,-0.04,10,11,6,1,0,none,1.40,0,0.40,-1.58,3.91,0,0,none
2024-01-06 10:11:00,2,1,1,43.32,46.50,14.53,0.18,-0.10,10,11,6,1,0,none,1.30,0,0.34,-1.68,2.53,0,0,none
2024-01-06 10:11:00,3,2,1,43.79,48.22,16.37,0.25,-0.18,10,11,6,1,0,none,1.41,0,0.40,-1.21,4.37,0,0,none
2024-01-06 10:11:00,4,2,1,43.86,48.24,16.28,0.25,-0.05,10,11,6,1,0,none,1.40,0,0.34,-1.14,4.28,0,0,none
2024-01-06 10:11:00,5,3,2,43.31,46.75,15.96,0.24,-0.06,10,11,6,1,0,none,1.45,0,0.44,-1.69,3.96,0,0,none
2024-01-06 10:12:00,1,1,1,43.47,46.56,13.95,0.16,-0.10,10,12,6,1,0,none,1.27,0,0.37,-1.53,1.95,0,0,none
2024-01-06 10:12:00,2,1,1,43.66,47.65,15.18,0.21,-0.08,10,12,6,1,0,none,1.33,0,0.35,-1.34,3.18,0,0,none
2024-01-06 10:12:00,3,2,1,43.30,47.13,16.66,0.27,-0.05,10,12,6,1,0,none,1.46,0,0.31,-1.70,4.66,0,0,none
2024-01-06 10:12:00,4,2,1,43.67,47.46,15.17,0.21,-0.14,10,12,6,1,0,none,1.34,0,0.37,-1.33,3.17,0,0,none
2024-01-06 10:12:00,5,3,2,43.36,47.00,14.23,0.17,-0.15,10,12,6,1,0,none,1.31,0,0.32,-1.64,2.23,0,0,none
2024-01-06 10:13:00,1,1,1,43.48,47.11,16.13,0.25,-0.15,10,13,6,1,0,none,1.36,0,0.35,-1.52,4.13,0,0,none
2024-01-06 10:13:00,2,1,1,43.33,47.43,16.06,0.24,-0.13,10,13,6,1,0,none,1.42,0,0.41,-1.67,4.06,0,0,none
2024-01-06 10:13:00,3,2,1,44.06,48.26,13.93,0.16,-0.10,10,13,6,1,0,none,1.26,0,0.40,-0.94,1.93,0,0,none
2024-01-06 10:13:00,4,2,1,43.44,47.83,14.71,0.19,-0.12,10,13,6,1,0,none,1.33,0,0.33,-1.56,2.71,0,0,none
2024-01-06 10:13:00,5,3,2,42.91,46.82,16.95,0.28,-0.10,10,13,6,1,0,none,1.48,0,0.43,-2.09,4.95,0,0,none
2024-01-06 10:14:00,1,1,1,43.07,46.42,15.75,0.23,-0.15,10,14,6,1,0,none,1.39,0,0.33,-1.93,3.75,0,0,none
2024-01-06 10:14:00,2,1,1,43.43,47.36,13.79,0.15,-0.04,10,14,6,1,0,none,1.27,0,0.39,-1.57,1.79,0,0,none
2024-01-06 10:14:00,3,2,1,43.60,48.09,15.44,0.22,-0.13,10,14,6,1,0,none,1.33,0,0.39,-1.40,3.44,0,0,none
2024-01-06 10:14:00,4,2,1,43.71,47.09,15.99,0.24,-0.20,10,14,6,1,0,none,1.37,0,0.35,-1.29,3.99,0,0,none
2024-01-06 10:14:00,5,3,2,44.03,47.46,14.00,0.16,-0.17,10,14,6,1,0,none,1.25,0,0.40,-0.97,2.00,0,0,none
2024-01-06 10:15:00,1,1,1,43.89,48.25,15.10,0.20,-0.05,10,15,6,1,0,none,1.36,0,0.41,-1.11,3.10,0,0,none
2024-01-06 10:15:00,2,1,1,43.49,47.34,16.46,0.26,-0.20,10,15,6,1,0,none,1.39,0,0.38,-1.51,4.46,0,0,none
2024-01-06 10:15:00,3,2,1,43.61,47.22,15.24,0.21,-0.08,10,15,6,1,0,none,1.35,0,0.35,-1.39,3.24,0,0,none
2024-01-06 10:15:00,4,2,1,43.93,48.15,15.53,0.22,-0.16,10,15,6,1,0,none,1.37,0,0.39,-1.07,3.53,0,0,none
2024-01-06 10:15:00,5,3,2,43.91,47.05,15.11,0.20,-0.18,10,15,6,1,0,none,1.33,0,0.36,-1.09,3.11,0,0,none
2024-01-06 10:16:00,1,1,1,44.13,47.69,14.20,0.17,-0.11,10,16,6,1,0,none,1.30,0,0.37,-0.87,2.20,0,0,none
2024-01-06 10:16:00,2,1,1,43.36,46.99,16.02,0.24,-0.08,10,16,6,1,0,none,1.40,0,0.32,-1.64,4.02,0,0,none
2024-01-06 10:16:00,3,2,1,43.43,47.01,16.26,0.25,-0.18,10,16,6,1,0,none,1.38,0,0.35,-1.57,4.26,0,0,none
2024-01-06 10:16:00,4,2,1,43.53,47.40,15.65,0.23,-0.01,10,16,6,1,0,none,1.40,0,0.37,-1.47,3.65,0,0,none
2024-01-06 10:16:00,5,3,2,43.00,46.19,17.37,0.29,-0.11,10,16,6,1,0,none,1.47,0,0.41,-2.00,5.37,0,0,none
2024-01-06 10:17:00,1,1,1,43.71,47.08,14.91,0.20,-0.14,10,17,6,1,0,none,1.31,0,0.32,-1.29,2.91,0,0,none
2024-01-06 10:17:00,2,1,1,43.56,47.15,15.82,0.23,-0.11,10,17,6,1,0,none,1.36,0,0.31,-1.44,3.82,0,0,none
2024-01-06 10:17:00,3,2,1,43.69,47.57,15.12,0.20,-0.04,10,17,6,1,0,none,1.31,0,0.34,-1.31,3.12,0,0,none
2024-01-06 10:17:00,4,2,1,43.00,46.83,17.24,0.29,-0.09,10,17,6,1,0,none,1.50,0,0.35,-2.00,5.24,0,0,none
2024-01-06 10:17:00,5,3,2,43.31,47.21,16.13,0.25,-0.17,10,17,6,1,0,none,1.39,0,0.32,-1.69,4.13,0,0,none
2024-01-06 10:18:00,1,1,1,44.01,48.02,14.36,0.17,-0.11,10,18,6,1,0,none,1.27,0,0.33,-0.99,2.36,0,0,none
2024-01-06 10:18:00,2,1,1,43.47,46.99,16.13,0.25,-0.08,10,18,6,1,0,none,1.40,0,0.33,-1.53,4.13,0,0,none
2024-01-06 10:18:00,3,2,1,43.17,46.86,16.22,0.25,-0.16,10,18,6,1,0,none,1.47,0,0.41,-1.83,4.22,0,0,none
2024-01-06 10:18:00,4,2,1,43.74,47.93,15.44,0.22,-0.19,10,18,6,1,0,none,1.31,0,0.34,-1.26,3.44,0,0,none
2024-01-06 10:18:00,5,3,2,43.58,47.29,15.16,0.21,-0.04,10,18,6,1,0,none,1.30,0,0.38,-1.42,3.16,0,0,none
2024-01-06 10:19:00,1,1,1,44.12,47.47,14.43,0.18,-0.15,10,19,6,1,0,none,1.29,0,0.35,-0.88,2.43,0,0,none
2024-01-06 10:19:00,2,1,1,43.69,47.18,16.46,0.26,-0.11,10,19,6,1,0,none,1.48,0,0.37,-1.31,4.46,0,0,none
2024-01-06 10:19:00,3,2,1,43.32,47.29,15.43,0.22,-0.02,10,19,6,1,0,none,1.33,0,0.37,-1.68,3.43,0,0,none
2024-01-06 10:19:00,4,2,1,43.64,47.49,15.16,0.21,-0.07,10,19,6,1,0,none,1.32,0,0.35,-1.36,3.16,0,0,none
2024-01-06 10:19:00,5,3,2,43.63,48.10,15.44,0.22,-0.16,10,19,6,1,0,none,1.38,0,0.45,-1.37,3.44,0,0,none
2024-01-06 10:20:00,1,1,1,43.04,46.59,17.30,0.29,-0.11,10,20,6,1,0,none,1.50,0,0.32,-1.96,5.30,0,0,none
2024-01-06 10:20:00,2,1,1,43.10,47.08,16.27,0.25,-0.12,10,20,6,1,0,none,1.44,0,0.35,-1.90,4.27,0,0,none
2024-01-06 10:20:00,3,2,1,42.96,46.88,17.12,0.28,-0.13,10,20,6,1,0,none,1.46,0,0.43,-2.04,5.12,0,0,none
2024-01-06 10:20:00,4,2,1,44.03,47.19,15.12,0.20,-0.14,10,20,6,1,0,none,1.28,0,0.31,-0.97,3.12,0,0,none
2024-01-06 10:20:00,5,3,2,43.89,47.71,14.52,0.18,-0.10,10,20,6,1,0,none,1.27,0,0.43,-1.11,2.52,0,0,none
2024-01-06 10:21:00,1,1,1,43.57,46.84,15.49,0.22,-0.14,10,21,6,1,0,none,1.40,0,0.35,-1.43,3.49,0,0,none
2024-01-06 10:21:00,2,1,1,43.58,47.55,16.52,0.26,-0.14,10,21,6,1,0,none,1.42,0,0.44,-1.42,4.52,0,0,none
2024-01-06 10:21:00,3,2,1,42.93,46.53,17.25,0.29,-0.14,10,21,6,1,0,none,1.49,0,0.38,-2.07,5.25,0,0,none
2024-01-06 10:21:00,4,2,1,43.96,48.42,14.43,0.18,-0.11,10,21,6,1,0,none,1.26,0,0.42,-1.04,2.43,0,0,none
2024-01-06 10:21:00,5,3,2,43.63,47.97,14.57,0.18,-0.18,10,21,6,1,0,none,1.26,0,0.44,-1.37,2.57,0,0,none
2024-01-06 10:22:00,1,1,1,43.95,47.35,14.60,0.18,-0.06,10,22,6,1,0,none,1.29,0,0.34,-1.05,2.60,0,0,none
2024-01-06 10:22:00,2,1,1,43.12,46.72,16.32,0.25,-0.19,10,22,6,1,0,none,1.37,0,0.43,-1.88,4.32,0,0,none
2024-01-06 10:22:00,3,2,1,43.63,47.50,16.64,0.27,-0.06,10,22,6,1,0,none,1.47,0,0.35,-1.37,4.64,0,0,none
2024-01-06 10:22:00,4,2,1,43.15,46.62,16.65,0.27,-0.13,10,22,6,1,0,none,1.42,0,0.34,-1.85,4.65,0,0,none
2024-01-06 10:22:00,5,3,2,44.03,47.59,14.95,0.20,-0.16,10,22,6,1,0,none,1.31,0,0.37,-0.97,2.95,0,0,none
2024-01-06 10:23:00,1,1,1,43.85,48.14,15.12,0.20,-0.11,10,23,6,1,0,none,1.34,0,0.36,-1.15,3.12,0,0,none
2024-01-06 10:23:00,2,1,1,43.14,46.90,16.84,0.27,-0.12,10,23,6,1,0,none,1.44,0,0.33,-1.86,4.84,0,0,none
2024-01-06 10:23:00,3,2,1,42.99,46.92,16.95,0.28,-0.16,10,23,6,1,0,none,1.47,0,0.36,-2.01,4.95,0,0,none
2024-01-06 10:23:00,4,2,1,43.84,48.04,14.75,0.19,-0.02,10,23,6,1,0,none,1.33,0,0.33,-1.16,2.75,0,0,none
2024-01-06 10:23:00,5,3,2,43.08,46.66,16.14,0.25,-0.08,10,23,6,1,0,none,1.42,0,0.32,-1.92,4.14,0,0,none
2024-01-06 10:24:00,1,1,1,43.52,46.69,17.26,0.29,-0.06,10,24,6,1,0,none,1.48,0,0.37,-1.48,5.26,0,0,none
2024-01-06 10:24:00,2,1,1,43.50,46.70,16.08,0.24,-0.15,10,24,6,1,0,none,1.38,0,0.37,-1.50,4.08,0,0,none
2024-01-06 10:24:00,3,2,1,43.56,47.56,15.43,0.22,-0.08,10,24,6,1,0,none,1.34,0,0.31,-1.44,3.43,0,0,none
2024-01-06 10:24:00,4,2,1,43.63,47.77,16.09,0.24,-0.06,10,24,6,1,0,none,1.44,0,0.40,-1.37,4.09,0,0,none
2024-01-06 10:24:00,5,3,2,43.27,46.55,14.82,0.19,-0.17,10,24,6,1,0,none,1.32,0,0.30,-1.73,2.82,0,0,none
2024-01-06 10:25:00,1,1,1,43.07,47.43,16.43,0.26,-0.10,10,25,6,1,0,none,1.46,0,0.40,-1.93,4.43,0,0,none
2024-01-06 10:25:00,2,1,1,43.44,47.34,14.15,0.17,-0.04,10,25,6,1,0,none,1.28,0,0.41,-1.56,2.15,0,0,none
2024-01-06 10:25:00,3,2,1,43.54,47.39,17.44,0.30,-0.14,10,25,6,1,0,none,1.47,0,0.43,-1.46,5.44,0,0,none
2024-01-06 10:25:00,4,2,1,43.00,46.68,16.54,0.26,-0.06,10,25,6,1,0,none,1.46,0,0.42,-2.00,4.54,0,0,none
2024-01-06 10:25:00,5,3,2,43.51,47.93,15.80,0.23,-0.09,10,25,6,1,0,none,1.39,0,0.42,-1.49,3.80,0,0,none
2024-01-06 10:26:00,1,1,1,43.05,47.07,17.29,0.29,-0.08,10,26,6,1,0,none,1.48,0,0.32,-1.95,5.29,0,0,none
2024-01-06 10:26:00,2,1,1,43.61,47.82,16.56,0.26,-0.10,10,26,6,1,0,none,1.46,0,0.35,-1.39,4.56,0,0,none
2024-01-06 10:26:00,3,2,1,43.30,47.67,14.06,0.16,-0.10,10,26,6,1,0,none,1.28,0,0.35,-1.70,2.06,0,0,none
2024-01-06 10:26:00,4,2,1,43.57,47.50,16.13,0.25,-0.08,10,26,6,1,0,none,1.44,0,0.42,-1.43,4.13,0,0,none
2024-01-06 10:26:00,5,3,2,43.48,46.70,15.94,0.24,-0.14,10,26,6,1,0,none,1.37,0,0.33,-1.52,3.94,0,0,none
2024-01-06 10:27:00,1,1,1,42.94,46.15,17.05,0.28,-0.08,10,27,6,1,0,none,1.49,0,0.42,-2.06,5.05,0,0,none
2024-01-06 10:27:00,2,1,1,43.75,47.60,15.15,0.21,-0.11,10,27,6,1,0,none,1.34,0,0.42,-1.25,3.15,0,0,none
2024-01-06 10:27:00,3,2,1,34.47,38.49,33.56,4.54,-2.67,10,27,6,1,0,none,1.45,0,0.36,-10.53,21.56,1,2,continuous
2024-01-06 10:27:00,4,2,1,43.72,47.67,15.98,0.24,-0.17,10,27,6,1,0,none,1.40,0,0.39,-1.28,3.98,0,0,none
2024-01-06 10:27:00,5,3,2,43.50,47.85,16.43,0.26,-0.16,10,27,6,1,0,none,1.48,0,0.39,-1.50,4.43,0,0,none
2024-01-06 10:28:00,1,1,1,43.47,47.26,16.01,0.24,-0.10,10,28,6,1,0,none,1.35,0,0.31,-1.53,4.01,0,0,none
2024-01-06 10:28:00,2,1,1,43.83,48.06,15.53,0.22,-0.20,10,28,6,1,0,none,1.34,0,0.32,-1.17,3.53,0,0,none
2024-01-06 10:28:00,3,2,1,32.94,36.84,30.69,4.43,-2.88,10,28,6,1,0,none,1.36,0,0.37,-12.06,18.69,1,2,continuous
2024-01-06 10:28:00,4,2,1,43.22,46.27,16.03,0.24,-0.08,10,28,6,1,0,none,1.44,0,0.43,-1.78,4.03,0,0,none
2024-01-06 10:28:00,5,3,2,43.45,47.57,16.09,0.24,-0.04,10,28,6,1,0,none,1.43,0,0.33,-1.55,4.09,0,0,none
2024-01-06 10:29:00,1,1,1,43.93,47.62,16.63,0.27,-0.04,10,29,6,1,0,none,1.41,0,0.34,-1.07,4.63,0,0,none
2024-01-06 10:29:00,2,1,1,42.96,47.20,16.92,0.28,-0.08,10,29,6,1,0,none,1.49,0,0.45,-2.04,4.92,0,0,none
2024-01-06 10:29:00,3,2,1,33.47,37.77,30.64,4.43,-2.55,10,29,6,1,0,none,1.31,0,0.30,-11.53,18.64,1,2,continuous
2024-01-06 10:29:00,4,2,1,43.79,48.00,14.54,0.18,-0.06,10,29,6,1,0,none,1.32,0,0.41,-1.21,2.54,0,0,none
2024-01-06 10:29:00,5,3,2,43.66,47.04,15.65,0.23,-0.04,10,29,6,1,0,none,1.42,0,0.43,-1.34,3.65,0,0,none
2024-01-06 10:30:00,1,1,1,43.56,48.00,14.70,0.19,-0.17,10,30,6,1,0,none,1.31,0,0.30,-1.44,2.70,0,0,none
2024-01-06 10:30:00,2,1,1,43.29,47.13,15.78,0.23,-0.02,10,30,6,1,0,none,1.42,0,0.42,-1.71,3.78,0,0,none
2024-01-06 10:30:00,3,2,1,34.14,38.43,31.86,4.47,-2.85,10,30,6,1,0,none,1.45,0,0.36,-10.86,19.86,1,2,continuous
2024-01-06 10:30:00,4,2,1,43.08,47.18,16.07,0.24,-0.02,10,30,6,1,0,none,1.39,0,0.39,-1.92,4.07,0,0,none
2024-01-06 10:30:00,5,3,2,43.51,46.75,14.18,0.17,-0.09,10,30,6,1,0,none,1.26,0,0.31,-1.49,2.18,0,0,none
2024-01-06 10:31:00,1,1,1,43.85,47.79,14.65,0.19,-0.11,10,31,6,1,0,none,1.31,0,0.44,-1.15,2.65,0,0,none
2024-01-06 10:31:00,2,1,1,43.49,47.26,17.37,0.29,-0.11,10,31,6,1,0,none,1.46,0,0.43,-1.51,5.37,0,0,none
2024-01-06 10:31:00,3,2,1,33.89,37.32,29.64,4.39,-2.86,10,31,6,1,0,none,1.37,0,0.39,-11.11,17.64,1,2,continuous
2024-01-06 10:31:00,4,2,1,43.75,46.87,14.46,0.18,-0.17,10,31,6,1,0,none,1.29,0,0.44,-1.25,2.46,0,0,none
2024-01-06 10:31:00,5,3,2,43.49,46.98,15.42,0.22,-0.11,10,31,6,1,0,none,1.39,0,0.35,-1.51,3.42,0,0,none
2024-01-06 10:32:00,1,1,1,43.68,47.01,17.57,0.30,-0.12,10,32,6,1,0,none,1.50,0,0.36,-1.32,5.57,0,0,none
2024-01-06 10:32:00,2,1,1,43.88,47.01,15.59,0.22,-0.11,10,32,6,1,0,none,1.36,0,0.36,-1.12,3.59,0,0,none
2024-01-06 10:32:00,3,2,1,33.84,37.00,30.75,4.43,-2.95,10,32,6,1,0,none,1.28,0,0.38,-11.16,18.75,1,2,continuous
2024-01-06 10:32:00,4,2,1,43.28,47.48,16.13,0.25,-0.08,10,32,6,1,0,none,1.39,0,0.41,-1.72,4.13,0,0,none
2024-01-06 10:32:00,5,3,2,43.26,47.14,16.99,0.28,-0.06,10,32,6,1,0,none,1.44,0,0.41,-1.74,4.99,0,0,none
2024-01-06 10:33:00,1,1,1,43.53,46.88,14.71,0.19,-0.02,10,33,6,1,0,none,1.32,0,0.41,-1.47,2.71,0,0,none
2024-01-06 10:33:00,2,1,1,43.44,46.91,15.02,0.20,-0.18,10,33,6,1,0,none,1.34,0,0.32,-1.56,3.02,0,0,none
2024-01-06 10:33:00,3,2,1,34.50,38.57,30.29,4.41,-2.57,10,33,6,1,0,none,1.37,0,0.38,-10.50,18.29,1,2,continuous
2024-01-06 10:33:00,4,2,1,43.38,46.55,15.33,0.21,-0.00,10,33,6,1,0,none,1.35,0,0.37,-1.62,3.33,0,0,none
2024-01-06 10:33:00,5,3,2,43.30,47.02,16.80,0.27,-0.05,10,33,6,1,0,none,1.41,0,0.42,-1.70,4.80,0,0,none
2024-01-06 10:34:00,1,1,1,43.77,47.33,14.97,0.20,-0.04,10,34,6,1,0,none,1.37,0,0.41,-1.23,2.97,0,0,none
2024-01-06 10:34:00,2,1,1,43.38,46.92,16.37,0.25,-0.02,10,34,6,1,0,none,1.44,0,0.33,-1.62,4.37,0,0,none
2024-01-06 10:34:00,3,2,1,43.54,47.06,16.93,0.28,-0.17,10,34,6,1,0,none,1.48,0,0.39,-1.46,4.93,0,0,none
2024-01-06 10:34:00,4,2,1,44.01,48.17,15.48,0.22,-0.13,10,34,6,1,0,none,1.33,0,0.41,-0.99,3.48,0,0,none
2024-01-06 10:34:00,5,3,2,43.10,47.01,17.40,0.30,-0.09,10,34,6,1,0,none,1.48,0,0.37,-1.90,5.40,0,0,none
2024-01-06 10:35:00,1,1,1,43.38,46.62,17.18,0.29,-0.12,10,35,6,1,0,none,1.46,0,0.32,-1.62,5.18,0,0,none
2024-01-06 10:35:00,2,1,1,43.50,47.80,13.98,0.16,-0.18,10,35,6,1,0,none,1.26,0,0.37,-1.50,1.98,0,0,none
2024-01-06 10:35:00,3,2,1,44.05,47.54,14.40,0.18,-0.04,10,35,6,1,0,none,1.32,0,0.39,-0.95,2.40,0,0,none
2024-01-06 10:35:00,4,2,1,43.10,47.55,16.32,0.25,-0.09,10,35,6,1,0,none,1.43,0,0.38,-1.90,4.32,0,0,none
2024-01-06 10:35:00,5,3,2,44.17,48.03,14.18,0.17,-0.10,10,35,6,1,0,none,1.28,0,0.42,-0.83,2.18,0,0,none
2024-01-06 10:36:00,1,1,1,43.50,47.32,17.36,0.29,-0.06,10,36,6,1,0,none,1.48,0,0.31,-1.50,5.36,0,0,none
2024-01-06 10:36:00,2,1,1,43.41,47.64,15.82,0.23,-0.10,10,36,6,1,0,none,1.36,0,0.31,-1.59,3.82,0,0,none
2024-01-06 10:36:00,3,2,1,43.00,46.46,16.39,0.26,-0.15,10,36,6,1,0,none,1.43,0,0.40,-2.00,4.39,0,0,none
2024-01-06 10:36:00,4,2,1,43.71,47.50,14.84,0.19,-0.05,10,36,6,1,0,none,1.28,0,0.36,-1.29,2.84,0,0,none
2024-01-06 10:36:00,5,3,2,43.39,47.56,15.47,0.22,-0.04,10,36,6,1,0,none,1.32,0,0.42,-1.61,3.47,0,0,none
2024-01-06 10:37:00,1,1,1,43.86,47.70,15.55,0.22,-0.08,10,37,6,1,0,none,1.37,0,0.31,-1.14,3.55,0,0,none
2024-01-06 10:37:00,2,1,1,43.68,47.86,16.08,0.24,-0.12,10,37,6,1,0,none,1.43,0,0.32,-1.32,4.08,0,0,none
2024-01-06 10:37:00,3,2,1,43.69,47.40,16.23,0.25,-0.17,10,37,6,1,0,none,1.41,0,0.40,-1.31,4.23,0,0,none
2024-01-06 10:37:00,4,2,1,43.52,47.21,14.69,0.19,-0.05,10,37,6,1,0,none,1.25,0,0.33,-1.48,2.69,0,0,none
2024-01-06 10:37:00,5,3,2,43.38,46.92,16.27,0.25,-0.11,10,37,6,1,0,none,1.47,0,0.39,-1.62,4.27,0,0,none
2024-01-06 10:38:00,1,1,1,43.56,47.30,15.24,0.21,-0.10,10,38,6,1,0,none,1.28,0,0.34,-1.44,3.24,0,0,none
2024-01-06 10:38:00,2,1,1,43.74,47.63,14.59,0.18,-0.07,10,38,6,1,0,none,1.29,0,0.35,-1.26,2.59,0,0,none
2024-01-06 10:38:00,3,2,1,43.12,47.22,16.54,0.26,-0.10,10,38,6,1,0,none,1.44,0,0.40,-1.88,4.54,0,0,none
2024-01-06 10:38:00,4,2,1,43.32,47.56,16.97,0.28,-0.02,10,38,6,1,0,none,1.43,0,0.44,-1.68,4.97,0,0,none
2024-01-06 10:38:00,5,3,2,43.37,47.25,16.56,0.26,-0.10,10,38,6,1,0,none,1.46,0,0.33,-1.63,4.56,0,0,none
2024-01-06 10:39:00,1,1,1,43.78,48.17,16.35,0.25,-0.09,10,39,6,1,0,none,1.43,0,0.33,-1.22,4.35,0,0,none
2024-01-06 10:39:00,2,1,1,43.49,47.34,16.75,0.27,-0.16,10,39,6,1,0,none,1.42,0,0.31,-1.51,4.75,0,0,none
2024-01-06 10:39:00,3,2,1,43.03,47.46,16.98,0.28,-0.07,10,39,6,1,0,none,1.49,0,0.33,-1.97,4.98,0,0,none
2024-01-06 10:39:00,4,2,1,43.78,48.26,15.04,0.20,-0.06,10,39,6,1,0,none,1.30,0,0.35,-1.22,3.04,0,0,none
